sep=;
38.19062,-85.54536;38.18926,-85.54549;38.18838,-85.54566;38.18823,-85.54602;38.18837,-85.54683;38.18864,-85.54765;38.1886,-85.54783;38.18728,-85.54787;38.1871,-85.54752;38.18636,-85.54636;38.18598,-85.54568;38.18569,-85.54482;38.18542,-85.54305;38.18529,-85.54109;38.18538,-85.54007;38.18545,-85.5397;38.18581,-85.53822;38.18591,-85.5372;38.18602,-85.53553;38.18619,-85.53368;38.18647,-85.53066;38.18672,-85.52755;38.18692,-85.52517;38.18707,-85.52375;38.18725,-85.52172;38.18751,-85.51889;38.18789,-85.51463;38.18788,-85.51426;38.18829,-85.51124;38.18867,-85.50949;38.18992,-85.50366;38.19001,-85.5028;38.19014,-85.50087;38.19023,-85.49944;38.19038,-85.49608;38.19076,-85.4896;38.19083,-85.48882;38.19092,-85.48731;38.191,-85.48469;38.19106,-85.48363;38.19142,-85.48203;38.19164,-85.48056;38.19164,-85.48026;38.19166,-85.47964;38.19161,-85.47876;38.19149,-85.47806;38.19126,-85.4774;38.19093,-85.47678;38.19064,-85.47641;38.19015,-85.4759;38.18992,-85.47572;38.18959,-85.4755;38.18904,-85.47531;38.18783,-85.47509;38.18635,-85.47475;38.18574,-85.47449;38.18504,-85.47407;38.18466,-85.47376;38.18405,-85.47314;38.18208,-85.47059;38.17724,-85.46422;38.17699,-85.46414;38.17525,-85.46508;38.17227,-85.46699;38.17221,-85.46705;38.17132,-85.46815;38.16935,-85.47068;38.16895,-85.47105;38.16853,-85.47121;38.16778,-85.47121;38.16731,-85.47134;38.16692,-85.47154;38.1661,-85.47192;38.1645,-85.47215;38.16243,-85.47211;38.15834,-85.47195;38.15767,-85.47183;38.15701,-85.47156;38.15628,-85.47115;38.15306,-85.46922;38.15099,-85.46791;38.14967,-85.46719;38.14863,-85.4668;38.14822,-85.46658;38.14778,-85.46608;38.14758,-85.46586;38.14729,-85.46568;38.14663,-85.46557;38.1443,-85.4653;38.14159,-85.46508;38.13886,-85.46505;38.13814,-85.46507;38.1379,-85.46513;38.13712,-85.46549;38.13589,-85.46606;38.13472,-85.46638;38.134,-85.4665;38.13398,-85.46617;38.13393,-85.46506;38.13386,-85.46478;38.13338,-85.46344;38.13306,-85.46159;38.13285,-85.45973;38.13283,-85.45926;38.13309,-85.45875;38.13336,-85.45818;38.13337,-85.45797;38.13319,-85.45478;38.1331,-85.45235;38.13295,-85.45188;38.13245,-85.45104;38.13202,-85.45084;38.13162,-85.45026;38.13138,-85.44976;38.13111,-85.44879;38.13098,-85.44849;38.13065,-85.44847;38.12978,-85.44854;38.12969,-85.44842;38.19062,-85.54536
38.18966,-85.60041;38.18966,-85.60041;38.18966,-85.60041;38.18976,-85.60023;38.18976,-85.60023;38.19063,-85.59942;38.19063,-85.59942;38.19063,-85.59942;38.19121,-85.59888;38.19121,-85.59888;38.19109,-85.59869;38.19109,-85.59869;38.1906,-85.59783;38.1906,-85.59783;38.1906,-85.59783;38.19048,-85.5976;38.19048,-85.5976;38.19045,-85.59749;38.19045,-85.59749;38.1904,-85.59639;38.1904,-85.59639;38.1904,-85.59639;38.19037,-85.5957;38.19037,-85.5957;38.19046,-85.59569;38.19046,-85.59569;38.19134,-85.59564;38.19134,-85.59564;38.19134,-85.59564;38.19182,-85.59561;38.19182,-85.59561;38.19221,-85.59558;38.19221,-85.59558;38.19236,-85.59557;38.19236,-85.59557;38.19236,-85.59557;38.19233,-85.59511;38.19233,-85.59511;38.19225,-85.59343;38.19225,-85.59343;38.19223,-85.59304;38.19223,-85.59304;38.19223,-85.59304;38.19225,-85.59287;38.19225,-85.59287;38.1922,-85.59211;38.1922,-85.59211;38.1922,-85.59211;38.19216,-85.5919;38.19216,-85.5919;38.19186,-85.59123;38.19186,-85.59123;38.19182,-85.5911;38.19182,-85.5911;38.19182,-85.5911;38.19169,-85.59024;38.19169,-85.59024;38.19168,-85.58991;38.19168,-85.58991;38.19163,-85.5896;38.19163,-85.5896;38.19163,-85.5896;38.19149,-85.58918;38.19149,-85.58918;38.19148,-85.58891;38.19148,-85.58891;38.19229,-85.58883;38.19229,-85.58883;38.19229,-85.58883;38.1924,-85.58882;38.1924,-85.58882;38.19236,-85.58872;38.19236,-85.58872;38.19228,-85.58846;38.19228,-85.58846;38.19228,-85.58846;38.19224,-85.58822;38.19224,-85.58822;38.19223,-85.58783;38.19223,-85.58783;38.19222,-85.58696;38.19222,-85.58696;38.19222,-85.58696;38.19218,-85.5863;38.19218,-85.5863;38.19211,-85.58515;38.19211,-85.58515;38.19211,-85.58515;38.19247,-85.58511;38.19247,-85.58511;38.19384,-85.58495;38.19384,-85.58495;38.19423,-85.5848;38.19423,-85.5848;38.19423,-85.5848;38.19441,-85.58473;38.19441,-85.58473;38.19456,-85.5847;38.19456,-85.5847;38.19511,-85.58465;38.19511,-85.58465;38.19511,-85.58465;38.19517,-85.58566;38.19517,-85.58566;38.19516,-85.58575;38.19516,-85.58575;38.19522,-85.58577;38.19522,-85.58577;38.19522,-85.58577;38.19561,-85.58586;38.19561,-85.58586;38.19574,-85.58586;38.19574,-85.58586;38.19628,-85.58579;38.19628,-85.58579;38.19628,-85.58579;38.19682,-85.58573;38.19682,-85.58573;38.19685,-85.58637;38.18966,-85.60041
38.18202,-85.55483;38.18202,-85.55483;38.18236,-85.55493;38.18236,-85.55493;38.18265,-85.55502;38.18265,-85.55502;38.18295,-85.55517;38.18295,-85.55517;38.18313,-85.55523;38.18313,-85.55523;38.18382,-85.55544;38.18382,-85.55544;38.18412,-85.55557;38.18412,-85.55557;38.18432,-85.55571;38.18432,-85.55571;38.18447,-85.55583;38.18447,-85.55583;38.1846,-85.55596;38.1846,-85.55596;38.18477,-85.55608;38.18477,-85.55608;38.18479,-85.55613;38.18479,-85.55613;38.18484,-85.55635;38.18484,-85.55635;38.18481,-85.55665;38.18481,-85.55665;38.18476,-85.5569;38.18476,-85.5569;38.18475,-85.55716;38.18475,-85.55716;38.18479,-85.55735;38.18479,-85.55735;38.18504,-85.55773;38.18504,-85.55773;38.18571,-85.55876;38.18571,-85.55876;38.18587,-85.55896;38.18587,-85.55896;38.18625,-85.55935;38.18625,-85.55935;38.18662,-85.55961;38.18662,-85.55961;38.18692,-85.55975;38.18692,-85.55975;38.18728,-85.55987;38.18728,-85.55987;38.18768,-85.55993;38.18768,-85.55993;38.18795,-85.55993;38.18795,-85.55993;38.18836,-85.55987;38.18836,-85.55987;38.18854,-85.55982;38.18854,-85.55982;38.18956,-85.55946;38.18956,-85.55946;38.18979,-85.55938;38.18979,-85.55938;38.1899,-85.55934;38.18979,-85.55886;38.18979,-85.55886;38.18969,-85.5584;38.18969,-85.5584;38.18957,-85.55783;38.18957,-85.55783;38.18879,-85.5543;38.18879,-85.5543;38.1886,-85.5535;38.1886,-85.5535;38.18825,-85.55197;38.18825,-85.55197;38.18827,-85.55183;38.18827,-85.55183;38.18812,-85.55119;38.18812,-85.55119;38.18791,-85.55028;38.18791,-85.55028;38.1876,-85.54893;38.1876,-85.54893;38.18743,-85.54829;38.18743,-85.54829;38.18738,-85.54813;38.18738,-85.54813;38.18789,-85.54794;38.18789,-85.54794;38.18864,-85.54765;38.18864,-85.54765;38.18904,-85.54753;38.18904,-85.54753;38.18931,-85.54751;38.18931,-85.54751;38.18972,-85.54755;38.18972,-85.54755;38.19195,-85.54805;38.19195,-85.54805;38.1929,-85.54828;38.1929,-85.54828;38.19299,-85.54753;38.19299,-85.54753;38.19304,-85.54731;38.19304,-85.54731;38.19305,-85.54703;38.19305,-85.54703;38.19303,-85.54682;38.19303,-85.54682;38.19298,-85.54667;38.19298,-85.54667;38.19291,-85.54653;38.19291,-85.54653;38.1927,-85.5462;38.1927,-85.5462;38.19245,-85.54577;38.19245,-85.54577;38.19227,-85.54593;38.19227,-85.54593;38.19184,-85.54634;38.19184,-85.54634;38.18202,-85.55483
38.20966,-85.58525;38.20906,-85.58472;38.20817,-85.58383;38.20759,-85.58317;38.20754,-85.58305;38.20747,-85.58296;38.20717,-85.58259;38.2067,-85.58195;38.20602,-85.58094;38.20321,-85.57627;38.2025,-85.57509;38.20206,-85.57427;38.20141,-85.57292;38.20121,-85.57254;38.20105,-85.57232;38.20089,-85.57212;38.20066,-85.57189;38.20049,-85.57175;38.19982,-85.57139;38.19924,-85.57117;38.19906,-85.57107;38.19888,-85.57093;38.19875,-85.5708;38.19866,-85.57071;38.19846,-85.57039;38.19832,-85.57013;38.19808,-85.56974;38.19786,-85.56941;38.1975,-85.56893;38.19731,-85.5687;38.19655,-85.56786;38.19521,-85.56644;38.19479,-85.566;38.19427,-85.56546;38.19408,-85.56577;38.193,-85.56745;38.19233,-85.56849;38.19195,-85.56818;38.19181,-85.56811;38.19166,-85.5681;38.19143,-85.5682;38.19101,-85.56846;38.19086,-85.56855;38.19085,-85.56859;38.1907,-85.56869;38.18971,-85.56935;38.18911,-85.56974;38.18901,-85.56978;38.18871,-85.56999;38.18767,-85.57068;38.18733,-85.57085;38.18704,-85.57093;38.18546,-85.57101;38.18323,-85.5711;38.18144,-85.57119;38.17967,-85.5713;38.17915,-85.57134;38.179,-85.57137;38.17877,-85.57146;38.1786,-85.57155;38.17833,-85.5718;38.1781,-85.57204;38.1778,-85.57239;38.17766,-85.5725;38.17734,-85.57267;38.17693,-85.57276;38.17524,-85.57296;38.17466,-85.57302;38.17397,-85.57305;38.17296,-85.57292;38.17256,-85.57288;38.17228,-85.57288;38.17171,-85.57287;38.17149,-85.57281;38.17115,-85.57266;38.17049,-85.57222;38.16894,-85.57117;38.16795,-85.57052;38.16682,-85.56976;38.16611,-85.56928;38.16564,-85.56891;38.16546,-85.56873;38.16503,-85.56824;38.16427,-85.56728;38.16408,-85.56708;38.16382,-85.56688;38.16205,-85.56588;38.16148,-85.56564;38.16116,-85.56547;38.16096,-85.56533;38.16056,-85.56497;38.1597,-85.56415;38.15857,-85.56301;38.15705,-85.5614;38.1566,-85.56101;38.1556,-85.56043;38.15531,-85.5603;38.15472,-85.56011;38.15446,-85.56002;38.15432,-85.55994;38.15414,-85.55981;38.154,-85.55967;38.15384,-85.55948;38.15346,-85.55884;38.15335,-85.55852;38.15306,-85.55742;38.15258,-85.55566;38.1524,-85.55501;38.15257,-85.55494;38.15307,-85.55471;38.15352,-85.55451;38.15391,-85.55441;38.1539,-85.55445;38.15393,-85.55483;38.15397,-85.55513;38.15407,-85.55549;38.15429,-85.55611;38.15438,-85.55633;38.15443,-85.55651;38.20966,-85.58525
38.2341,-85.50235;38.23413,-85.5027;38.23463,-85.50264;38.23467,-85.50266;38.23499,-85.50296;38.23528,-85.50293;38.23561,-85.50243;38.23627,-85.50313;38.23662,-85.50337;38.23702,-85.50352;38.23719,-85.50355;38.23832,-85.5035;38.23868,-85.50346;38.23911,-85.50341;38.2394,-85.50334;38.23974,-85.50323;38.24054,-85.50282;38.24071,-85.50266;38.24084,-85.5025;38.24088,-85.50241;38.24095,-85.50208;38.24088,-85.50169;38.24078,-85.50152;38.24026,-85.50079;38.24019,-85.50065;38.24015,-85.50051;38.24011,-85.50004;38.24014,-85.49988;38.24025,-85.49947;38.24033,-85.49924;38.24039,-85.49893;38.24045,-85.49878;38.2405,-85.4987;38.24064,-85.49857;38.24086,-85.49851;38.2417,-85.5001;38.24176,-85.50094;38.24179,-85.501;38.24183,-85.50122;38.24192,-85.50199;38.24206,-85.5037;38.24215,-85.50461;38.242,-85.50456;38.24197,-85.50457;38.24194,-85.50459;38.24187,-85.50465;38.24182,-85.50467;38.24169,-85.50466;38.24094,-85.5045;38.24019,-85.50434;38.23929,-85.50425;38.23904,-85.50424;38.23892,-85.50416;38.23781,-85.50429;38.23448,-85.50462;38.2298,-85.50504;38.22792,-85.50522;38.22719,-85.50529;38.22662,-85.50535;38.22656,-85.50536;38.22642,-85.50545;38.22625,-85.50552;38.22598,-85.50562;38.22577,-85.50573;38.2255,-85.50591;38.2251,-85.50628;38.22478,-85.50669;38.2242,-85.50754;38.22377,-85.50815;38.22352,-85.50857;38.22321,-85.50939;38.22314,-85.5097;38.22308,-85.51017;38.22306,-85.51041;38.223,-85.51046;38.22306,-85.5122;38.22309,-85.51317;38.22314,-85.51486;38.22328,-85.51937;38.22352,-85.52648;38.22374,-85.53336;38.22381,-85.53347;38.22386,-85.53408;38.22392,-85.53475;38.22396,-85.53524;38.22405,-85.53571;38.22423,-85.53622;38.22443,-85.53657;38.22465,-85.53684;38.2253,-85.5376;38.22547,-85.53794;38.22553,-85.53823;38.22553,-85.53834;38.22551,-85.53857;38.22542,-85.5389;38.22579,-85.53985;38.22684,-85.54052;38.2278,-85.54107;38.22931,-85.54182;38.23075,-85.54244;38.23065,-85.54322;38.23066,-85.54365;38.23075,-85.54499;38.23087,-85.54675;38.23095,-85.54789;38.23091,-85.54845;38.23084,-85.54855;38.23077,-85.54861;38.23037,-85.54882;38.22991,-85.54905;38.2272,-85.55048;38.22659,-85.55079;38.22526,-85.55149;38.22394,-85.55229;38.22341,-85.55259;38.22171,-85.55359;38.22128,-85.55383;38.22149,-85.55454;38.22162,-85.55501;38.2341,-85.50235
38.19036,-85.60679;38.19036,-85.60679;38.19039,-85.60683;38.1905,-85.60666;38.19055,-85.60651;38.19051,-85.60516;38.18945,-85.60518;38.18835,-85.60532;38.18792,-85.60541;38.18753,-85.60552;38.18457,-85.60654;38.18348,-85.60682;38.18391,-85.60249;38.18399,-85.60173;38.18399,-85.60163;38.18403,-85.60099;38.18402,-85.60037;38.18393,-85.59887;38.18394,-85.59877;38.18385,-85.59761;38.18374,-85.59607;38.18332,-85.59612;38.18314,-85.59617;38.1829,-85.5963;38.1829,-85.5963;38.18267,-85.59642;38.18243,-85.5966;38.18223,-85.5967;38.18201,-85.59676;38.18016,-85.59695;38.17802,-85.59716;38.17799,-85.5967;38.17796,-85.5965;38.17792,-85.5964;38.17748,-85.59578;38.17737,-85.5956;38.1773,-85.59535;38.17716,-85.59463;38.17715,-85.59439;38.17719,-85.59403;38.17726,-85.59361;38.17736,-85.59317;38.17742,-85.59301;38.17763,-85.5924;38.17768,-85.59221;38.17772,-85.592;38.17775,-85.59163;38.17775,-85.59128;38.17769,-85.59085;38.17769,-85.59085;38.17752,-85.59028;38.17735,-85.58993;38.17698,-85.58928;38.17686,-85.58902;38.17651,-85.58804;38.17636,-85.58775;38.17603,-85.58723;38.17592,-85.58704;38.17588,-85.58692;38.17584,-85.58562;38.17588,-85.58501;38.17588,-85.58492;38.17571,-85.58485;38.17561,-85.5848;38.17517,-85.58447;38.17495,-85.58436;38.17476,-85.58431;38.17453,-85.58431;38.17417,-85.58435;38.174,-85.58423;38.17405,-85.58405;38.17406,-85.5838;38.17395,-85.58219;38.17395,-85.58219;38.17376,-85.57909;38.17365,-85.57773;38.17346,-85.57543;38.17336,-85.57444;38.1732,-85.57323;38.17318,-85.57296;38.17296,-85.57292;38.17256,-85.57288;38.17228,-85.57288;38.17171,-85.57287;38.17149,-85.57281;38.17115,-85.57266;38.17097,-85.57254;38.1697,-85.57169;38.16875,-85.57104;38.16751,-85.57023;38.16611,-85.56928;38.16564,-85.56891;38.16546,-85.56873;38.16503,-85.56824;38.16427,-85.56728;38.16408,-85.56708;38.16408,-85.56708;38.16382,-85.56688;38.16374,-85.56469;38.16366,-85.56162;38.16367,-85.56139;38.1637,-85.56123;38.16382,-85.56084;38.16453,-85.55913;38.16493,-85.55821;38.16544,-85.55708;38.16569,-85.55652;38.16555,-85.55644;38.16548,-85.55637;38.16538,-85.55626;38.16523,-85.55601;38.16509,-85.55586;38.16455,-85.55567;38.16368,-85.55536;38.16378,-85.55484;38.16375,-85.5547;38.16368,-85.55452;38.1634,-85.55396;38.16337,-85.55382;38.19036,-85.60679
38.19673,-85.56906;38.21545,-85.59065;38.2309,-85.60201;38.25656,-85.62151;38.30516,-85.60094;38.38809,-85.39726;38.44139,-85.30868;38.5982,-85.17298;38.67337,-85.00973;38.78745,-84.74525;38.87546,-84.62655;38.92886,-84.63054;39.02137,-84.61724;39.07606,-84.51945;39.10567,-84.50423;39.16492,-84.4281;39.18881,-84.38955;39.2738,-84.34733;39.37833,-84.23902;39.44088,-84.04929;39.54823,-83.74474;39.63662,-83.57174;39.77871,-83.26133;39.83127,-83.10776;39.89175,-83.03915;39.93448,-83.00984;39.95303,-82.99793;39.9895,-82.98546;40.05402,-82.99782;40.18566,-82.94551;40.24557,-82.92854;40.39079,-82.82332;40.4596,-82.77296;40.59769,-82.58825;40.76235,-82.42827;40.80557,-82.37637;40.88844,-82.18876;41.02611,-81.90155;41.16196,-81.78225;41.21934,-81.64669;41.23703,-81.5957;41.29327,-81.52204;41.4344,-81.50041;41.51706,-81.44637;41.60648,-81.43153;41.63943,-81.37619;41.72009,-81.13456;41.7739,-80.88017;41.82872,-80.75187;41.91303,-80.58288;41.9251,-80.54374;41.94307,-80.43941;41.97106,-80.31933;42.02367,-80.14345;42.1624,-79.87097;42.26757,-79.73488;42.4421,-79.37965;42.51242,-79.19111;42.54464,-79.11571;42.6896,-78.93489;42.73811,-78.85213;42.79389,-78.81646;42.85187,-78.79013;42.88569,-78.76763;42.95115,-78.73771;42.94929,-78.69258;43.01064,-78.35264;43.01473,-78.10952;43.02967,-77.85065;43.04429,-77.55707;43.0208,-77.49477;42.98292,-77.28652;42.95503,-77.00548;42.9847,-76.77478;43.06236,-76.55814;43.07918,-76.4664;43.11324,-76.25533;43.09194,-76.10615;43.09378,-75.81928;43.12792,-75.54886;43.12715,-75.3503;43.10932,-75.18412;43.03198,-75.04457;43.01007,-74.84178;42.98979,-74.72577;42.95064,-74.63276;42.92341,-74.61347;42.89609,-74.53656;42.94793,-74.37592;42.92178,-74.19145;42.8338,-74.01125;42.80963,-74.01946;42.71912,-73.87798;42.73037,-73.79131;42.74059,-73.69042;42.80494,-73.55144;42.82937,-73.49187;42.85106,-73.42268;42.85037,-73.35036;42.90542,-73.24831;42.92072,-73.20677;42.93152,-73.18785;42.99778,-73.13996;43.14993,-73.04744;43.20606,-72.9906;43.23494,-72.88726;43.22919,-72.81314;43.21431,-72.74802;43.26218,-72.64523;43.24408,-72.56901;43.19597,-72.50251;43.17883,-72.46382;43.21782,-72.45415;43.29594,-72.42661;43.42868,-72.40269;43.51903,-72.40856;43.54081,-72.38829;43.58831,-72.36164;43.63576,-72.33855;38.19673,-85.56906
43.66632,-72.32177;43.66672,-72.32255;43.66703,-72.32278;43.66718,-72.32246;43.66706,-72.32148;43.66651,-72.31999;43.66313,-72.32052;43.66238,-72.32072;43.66146,-72.32116;43.66044,-72.32206;43.65957,-72.32341;43.65902,-72.32506;43.65846,-72.32767;43.65789,-72.32893;43.65705,-72.32986;43.65562,-72.33059;43.65292,-72.3318;43.65164,-72.33265;43.6499,-72.33467;43.64824,-72.33662;43.6472,-72.33744;43.64606,-72.33802;43.6447,-72.33834;43.64392,-72.33847;43.64348,-72.33855;43.64283,-72.33902;43.64229,-72.34011;43.64221,-72.34113;43.64251,-72.34238;43.64287,-72.34296;43.64401,-72.34474;43.64489,-72.3457;43.646,-72.34635;43.64719,-72.34658;43.64894,-72.34634;43.65015,-72.34623;43.65112,-72.34637;43.65229,-72.34683;43.65408,-72.34799;43.65722,-72.35012;43.65818,-72.35111;43.65917,-72.35287;43.6596,-72.35425;43.66028,-72.35838;43.66312,-72.37619;43.66341,-72.37749;43.66517,-72.38143;43.66541,-72.3816;43.66573,-72.38136;43.6665,-72.38333;43.66691,-72.38449;43.66703,-72.38536;43.66695,-72.38617;43.66662,-72.38711;43.66587,-72.388;43.66521,-72.38837;43.66413,-72.38842;43.66329,-72.38807;43.66164,-72.38746;43.66035,-72.38742;43.65792,-72.38775;43.65522,-72.3881;43.65435,-72.38839;43.65353,-72.38899;43.65251,-72.39039;43.65198,-72.39117;43.65204,-72.39167;43.65128,-72.39329;43.65078,-72.39446;43.65008,-72.3951;43.64953,-72.39546;43.64898,-72.39577;43.64723,-72.39657;43.64631,-72.39714;43.64573,-72.39824;43.64563,-72.39922;43.64572,-72.39992;43.64613,-72.40072;43.64791,-72.40394;43.64817,-72.40459;43.64825,-72.40631;43.64799,-72.40824;43.64792,-72.41075;43.64761,-72.41288;43.64729,-72.4141;43.64679,-72.41501;43.64605,-72.41643;43.6458,-72.41809;43.646,-72.41894;43.64665,-72.41977;43.64786,-72.42088;43.6488,-72.42164;43.6496,-72.42124;43.65028,-72.42144;43.65113,-72.42171;43.65273,-72.42119;43.65344,-72.42123;43.65467,-72.42153;43.65525,-72.42138;43.65626,-72.42142;43.65788,-72.42221;43.65846,-72.42239;43.65953,-72.42259;43.66042,-72.42273;43.66117,-72.42337;43.66224,-72.42384;43.66282,-72.42417;43.66348,-72.42457;43.66445,-72.42476;43.66507,-72.42461;43.66656,-72.4243;43.66767,-72.42431;43.66795,-72.42443;43.66922,-72.42511;43.67025,-72.42556;43.67069,-72.4266;43.67088,-72.42857;43.67095,-72.42885;43.67074,-72.42937;43.66632,-72.32177
43.6692,-72.30892;43.6692,-72.30892;43.6686,-72.30894;43.6686,-72.30894;43.66824,-72.30899;43.66808,-72.30901;43.66808,-72.30901;43.66815,-72.30949;43.66819,-72.30973;43.66819,-72.30973;43.66835,-72.31077;43.66843,-72.3113;43.66843,-72.3113;43.66828,-72.31144;43.6681,-72.31159;43.6681,-72.31159;43.66778,-72.31181;43.66714,-72.31216;43.66714,-72.31216;43.66677,-72.31235;43.66655,-72.31244;43.66655,-72.31244;43.66617,-72.31256;43.66617,-72.31256;43.66514,-72.31277;43.665,-72.31284;43.665,-72.31284;43.6646,-72.31292;43.6634,-72.31323;43.6634,-72.31323;43.66287,-72.31341;43.66214,-72.31365;43.66214,-72.31365;43.66189,-72.31372;43.66178,-72.31369;43.66178,-72.31369;43.66139,-72.31382;43.66106,-72.31396;43.66106,-72.31396;43.65897,-72.3148;43.65897,-72.3148;43.65851,-72.315;43.65791,-72.31529;43.65791,-72.31529;43.6575,-72.31552;43.65713,-72.31577;43.65713,-72.31577;43.65695,-72.3159;43.65641,-72.31636;43.65641,-72.31636;43.6561,-72.31661;43.65549,-72.31713;43.65549,-72.31713;43.65462,-72.31787;43.65419,-72.31819;43.65419,-72.31819;43.6536,-72.31855;43.65271,-72.31905;43.65271,-72.31905;43.65231,-72.31933;43.65231,-72.31933;43.65219,-72.31946;43.65204,-72.31958;43.65204,-72.31958;43.65196,-72.31969;43.65186,-72.3199;43.65186,-72.3199;43.65161,-72.32083;43.65109,-72.32278;43.65109,-72.32278;43.65089,-72.32343;43.65104,-72.32369;43.65104,-72.32369;43.6512,-72.32397;43.65144,-72.32442;43.65144,-72.32442;43.65165,-72.32491;43.65182,-72.32541;43.65182,-72.32541;43.65188,-72.32564;43.65188,-72.32564;43.65203,-72.3264;43.65212,-72.32777;43.65212,-72.32777;43.65218,-72.32896;43.65229,-72.3294;43.65229,-72.3294;43.65236,-72.32956;43.6525,-72.32988;43.6525,-72.32988;43.65275,-72.33013;43.65326,-72.33076;43.65326,-72.33076;43.65372,-72.33135;43.65438,-72.33223;43.65438,-72.33223;43.65455,-72.33198;43.65469,-72.33213;43.65469,-72.33213;43.65487,-72.33236;43.65487,-72.33236;43.65526,-72.33309;43.65567,-72.33395;43.65567,-72.33395;43.65626,-72.33529;43.65645,-72.33571;43.65645,-72.33571;43.65658,-72.33595;43.65673,-72.33615;43.65673,-72.33615;43.65711,-72.33646;43.65728,-72.33665;43.65728,-72.33665;43.65779,-72.33736;43.65812,-72.3378;43.65812,-72.3378;43.65837,-72.33819;43.65852,-72.33862;43.65852,-72.33862;43.6692,-72.30892
43.64395,-72.42223;43.64266,-72.41564;43.64103,-72.41198;43.6379,-72.41019;43.63718,-72.40768;43.63724,-72.39962;43.63722,-72.39471;43.63842,-72.39239;43.6394,-72.39178;43.64154,-72.39244;43.64461,-72.39424;43.64891,-72.39333;43.65108,-72.39214;43.65395,-72.38864;43.65896,-72.38758;43.66307,-72.38797;43.66485,-72.38845;43.66645,-72.38736;43.667,-72.38497;43.6657,-72.38152;43.66543,-72.38201;43.66693,-72.38542;43.67578,-72.39626;43.68301,-72.40107;43.70182,-72.41071;43.70865,-72.41383;43.7139,-72.41298;43.71785,-72.41239;43.71945,-72.41294;43.72192,-72.41538;43.72365,-72.41926;43.72604,-72.42503;43.72847,-72.42973;43.73125,-72.43116;43.73613,-72.43226;43.73909,-72.43385;43.74299,-72.43776;43.74792,-72.44298;43.75391,-72.4462;43.75839,-72.44816;43.76097,-72.44783;43.76621,-72.44542;43.77255,-72.44495;43.77605,-72.44444;43.7808,-72.44531;43.78494,-72.44885;43.78648,-72.45309;43.78634,-72.45562;43.78286,-72.46945;43.78201,-72.47884;43.7849,-72.48971;43.78655,-72.4936;43.7933,-72.50372;43.80111,-72.51154;43.81228,-72.52103;43.82033,-72.52666;43.82199,-72.52859;43.82309,-72.53312;43.82205,-72.5381;43.82091,-72.5395;43.81851,-72.54054;43.81354,-72.54306;43.81178,-72.54547;43.81093,-72.54884;43.81166,-72.55902;43.81321,-72.56437;43.81523,-72.56698;43.82705,-72.57953;43.82827,-72.58029;43.82867,-72.57906;43.82778,-72.57814;43.82702,-72.57766;43.82486,-72.58324;43.82368,-72.59014;43.82345,-72.60462;43.82574,-72.61103;43.82566,-72.61573;43.82549,-72.62358;43.82574,-72.62747;43.82811,-72.63036;43.83143,-72.63354;43.83272,-72.63418;43.8322,-72.63532;43.83044,-72.63852;43.83254,-72.64104;43.8373,-72.64695;43.84024,-72.64945;43.84316,-72.64993;43.84557,-72.64916;43.84759,-72.64807;43.84977,-72.64711;43.85472,-72.6474;43.85643,-72.64941;43.85819,-72.6491;43.86113,-72.64807;43.86483,-72.64623;43.86902,-72.64415;43.87159,-72.64639;43.87516,-72.64775;43.87535,-72.64849;43.87582,-72.65296;43.87618,-72.65481;43.87865,-72.66033;43.87856,-72.66543;43.87774,-72.67216;43.87607,-72.67343;43.87447,-72.67454;43.87258,-72.67551;43.87133,-72.6785;43.87026,-72.68005;43.87022,-72.68277;43.87276,-72.68663;43.87627,-72.69116;43.87718,-72.69375;43.87781,-72.69722;43.87743,-72.70075;43.87769,-72.70194;43.87786,-72.70299;43.8763,-72.70648;43.64395,-72.42223
